"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","phlrr2019",,,,"User:","root"
"Cmdline:","dstat -cdnmgyr --output all-utils.csv",,,,"Date:","23 Apr 2020 20:57:24 UTC"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"memory usage",,,,"paging",,"system",,"io/total",
25.045,10.083,29.494,35.343,0.0,0.036,556556288.0,16384.0,8403730.0,8400630.0,66744614912.0,55078912.0,4.72785432576e+11,1360928768.0,0.0,0.0,10455.0,11793.0,4009.0,2.0
18.560,9.531,20.172,51.666,0.0,0.072,559808512.0,0.0,1022.0,22716.0,66478485504.0,55078912.0,4.7311269888e+11,1299791872.0,0.0,0.0,8122.0,9786.0,3525.0,0.0
24.086,10.681,38.495,26.631,0.0,0.108,536993792.0,0.0,8406192.0,8398458.0,66663292928.0,55078912.0,4.72986955776e+11,1240727552.0,0.0,0.0,10754.0,11286.0,3963.0,0.0
18.932,9.035,29.903,42.022,0.0,0.108,558333952.0,0.0,8405550.0,8397324.0,66524712960.0,55083008.0,4.71817322496e+11,2548936704.0,0.0,0.0,9271.0,10150.0,3692.0,0.0
20.352,8.543,31.874,39.160,0.0,0.072,556900352.0,12288.0,8404906.0,8398766.0,66642382848.0,55091200.0,4.72351055872e+11,1897525248.0,0.0,0.0,9365.0,11493.0,4141.0,2.0
22.488,9.903,25.635,41.902,0.0,0.072,558825472.0,94208.0,1020.0,22576.0,66701643776.0,55107584.0,4.72908713984e+11,1280589824.0,0.0,0.0,9795.0,11643.0,4214.0,8.0
21.529,9.760,27.413,41.227,0.0,0.072,559390720.0,0.0,8406384.0,8400880.0,66653515776.0,55107584.0,4.73002610688e+11,1234821120.0,0.0,0.0,9916.0,11074.0,4031.0,0.0
25.215,12.393,25.895,36.354,0.0,0.143,558882816.0,0.0,8404020.0,8398774.0,66771374080.0,55111680.0,4.72930050048e+11,1189519360.0,0.0,0.0,12253.0,12069.0,4231.0,0.0
28.116,14.542,32.880,24.319,0.0,0.143,559149056.0,110592.0,1129.0,22552.0,66889912320.0,55103488.0,4.72611028992e+11,1390010368.0,0.0,0.0,11813.0,12671.0,4310.0,2.0
21.748,12.361,26.514,39.197,0.0,0.179,557387776.0,0.0,8405208.0,8399674.0,66799546368.0,55103488.0,4.72720347136e+11,1371058176.0,0.0,0.0,9617.0,11247.0,4009.0,0.0
25.296,12.809,24.794,37.029,0.0,0.072,557248512.0,90112.0,8400510.0,8398288.0,66623639552.0,55119872.0,4.72961191936e+11,1306103808.0,0.0,0.0,10574.0,11896.0,4186.0,6.0
21.513,12.908,31.373,34.170,0.0,0.036,557895680.0,0.0,1262.0,22692.0,66825842688.0,55119872.0,4.7282540544e+11,1239687168.0,0.0,0.0,9207.0,11319.0,4111.0,0.0
23.845,11.887,20.945,43.215,0.0,0.107,475545600.0,0.0,8405856.0,8398494.0,66630443008.0,55119872.0,4.73019019264e+11,1241473024.0,0.0,0.0,8652.0,9391.0,2986.0,0.0
22.206,12.070,23.138,42.407,0.0,0.179,557494272.0,28672.0,8403774.0,8400444.0,66599989248.0,55115776.0,4.73056260096e+11,1234690048.0,0.0,0.0,9768.0,11351.0,3978.0,7.0
22.461,11.948,21.851,43.595,0.0,0.144,558325760.0,0.0,8406554.0,8422834.0,66681249792.0,55115776.0,4.72981139456e+11,1228550144.0,0.0,0.0,9308.0,10251.0,3486.0,0.0
21.232,13.534,15.897,49.159,0.0,0.179,557977600.0,16384.0,992.0,22608.0,66994176000.0,55123968.0,4.7267151872e+11,1225236480.0,0.0,0.0,10178.0,10835.0,3803.0,2.0
22.700,12.102,28.285,36.735,0.0,0.179,557420544.0,12288.0,8403432.0,8398992.0,67043500032.0,55132160.0,4.70829416448e+11,3018006528.0,0.0,0.0,13064.0,11578.0,4089.0,2.0
25.386,12.316,37.235,25.027,0.0,0.036,557686784.0,24576.0,840.0,22484.0,66995916800.0,55132160.0,4.71381192704e+11,2513813504.0,0.0,0.0,12112.0,11515.0,4140.0,1.0
19.677,11.720,31.326,37.168,0.0,0.108,559456256.0,12288.0,8404950.0,8402126.0,66789466112.0,55132160.0,4.71941402624e+11,2160054272.0,0.0,0.0,9361.0,10601.0,3864.0,1.0
27.344,12.491,21.725,38.225,0.0,0.215,554881024.0,0.0,8405862.0,8392124.0,66711871488.0,55132160.0,4.72499634176e+11,1679417344.0,0.0,0.0,13685.0,11318.0,3688.0,0.0
19.957,9.514,34.371,35.980,0.0,0.179,557637632.0,32768.0,8406384.0,8393246.0,66632806400.0,55140352.0,4.73054978048e+11,1203130368.0,0.0,0.0,9443.0,11014.0,3950.0,3.0
20.122,11.083,32.389,36.298,0.0,0.108,557785088.0,0.0,8405670.0,8392382.0,66467135488.0,55140352.0,4.73210503168e+11,1213276160.0,0.0,0.0,9185.0,10552.0,3762.0,0.0
18.936,8.336,32.483,40.101,0.0,0.144,556449792.0,90112.0,8406186.0,8393114.0,66566234112.0,55148544.0,4.7313606656e+11,1188605952.0,0.0,0.0,10993.0,10492.0,3644.0,16.0
17.210,10.577,29.509,42.668,0.0,0.036,557461504.0,8192.0,930.0,22970.0,66796105728.0,55160832.0,4.72888528896e+11,1206259712.0,0.0,0.0,8837.0,9724.0,3513.0,1.0
19.549,11.779,33.226,35.338,0.0,0.107,560984064.0,0.0,1144.0,22688.0,66924625920.0,55156736.0,4.72731881472e+11,1234391040.0,0.0,0.0,9226.0,10775.0,3740.0,0.0
19.020,10.046,32.034,38.827,0.0,0.072,558198784.0,32768.0,8404212.0,8400596.0,66958397440.0,55177216.0,4.72739672064e+11,1192808448.0,0.0,0.0,17742.0,11578.0,4209.0,3.0
21.904,11.918,29.241,36.793,0.0,0.143,558383104.0,0.0,1110.0,22616.0,66897895424.0,55177216.0,4.72666312704e+11,1326669824.0,0.0,0.0,19107.0,11549.0,4153.0,0.0
21.017,11.744,42.284,24.776,0.0,0.179,457596928.0,0.0,8403084.0,8396372.0,66603741184.0,55177216.0,4.71293177856e+11,2993958912.0,0.0,0.0,8785.0,9437.0,3072.0,0.0
20.172,10.749,35.185,33.787,0.0,0.107,558215168.0,12288.0,990.0,22616.0,66708656128.0,55185408.0,4.71846490112e+11,2335723520.0,0.0,0.0,8476.0,10333.0,3641.0,2.0
22.779,12.428,23.926,40.616,0.0,0.251,553926656.0,0.0,8405262.0,8395456.0,66532327424.0,55185408.0,4.72402436096e+11,1956106240.0,0.0,0.0,10376.0,10737.0,3692.0,0.0
21.952,12.370,18.842,46.729,0.0,0.107,559976448.0,16384.0,8403678.0,8400208.0,66705932288.0,55193600.0,4.72961200128e+11,1223729152.0,0.0,0.0,9804.0,10993.0,3817.0,2.0
23.308,13.033,23.774,39.814,0.0,0.072,559890432.0,0.0,1170.0,22624.0,66869981184.0,55193600.0,4.71713325056e+11,2307555328.0,0.0,0.0,10002.0,11427.0,3994.0,0.0
22.807,11.851,22.055,43.179,0.0,0.107,559484928.0,0.0,8406216.0,8400530.0,66882531328.0,55193600.0,4.72272863232e+11,1735467008.0,0.0,0.0,12992.0,11826.0,4248.0,0.0
20.623,10.813,29.037,39.420,0.0,0.107,558542848.0,0.0,8403366.0,8396894.0,66932031488.0,55193600.0,4.72713715712e+11,1245114368.0,0.0,0.0,9976.0,11727.0,4338.0,0.0
18.283,7.692,27.048,46.762,0.0,0.215,554967040.0,12288.0,8405236.0,8399186.0,66572697600.0,55201792.0,4.73100460032e+11,1217695744.0,0.0,0.0,9488.0,10951.0,3987.0,2.0
20.107,9.786,33.964,35.964,0.0,0.179,557551616.0,16384.0,1217.0,22784.0,66753708032.0,55205888.0,4.72905416704e+11,1231724544.0,0.0,0.0,9309.0,11475.0,4216.0,2.0
23.586,10.272,36.328,29.742,0.0,0.072,557191168.0,0.0,8403690.0,8399510.0,66819424256.0,55205888.0,4.72834756608e+11,1236668416.0,0.0,0.0,11468.0,11463.0,4011.0,0.0
17.590,9.546,28.531,44.154,0.0,0.179,557600768.0,8192.0,900.0,22540.0,66694905856.0,55214080.0,4.72955600896e+11,1240334336.0,0.0,0.0,8196.0,9764.0,3687.0,1.0
23.082,9.462,37.240,30.072,0.0,0.143,557232128.0,0.0,8405953.0,8397604.0,66766548992.0,55214080.0,4.728940544e+11,1230237696.0,0.0,0.0,12953.0,10585.0,3649.0,0.0
23.580,9.849,41.912,24.623,0.0,0.036,557723648.0,0.0,900.0,22524.0,66776952832.0,55218176.0,4.72492527616e+11,1621356544.0,0.0,0.0,9504.0,11392.0,4075.0,0.0
20.451,9.312,28.797,41.404,0.0,0.036,558927872.0,40960.0,8402820.0,8396538.0,66469138432.0,55234560.0,4.7305424896e+11,1367433216.0,0.0,0.0,8513.0,9816.0,3424.0,4.0
24.096,9.989,36.985,28.894,0.0,0.036,520245248.0,0.0,8402436.0,8398248.0,66555203584.0,55234560.0,4.73111240704e+11,1224376320.0,0.0,0.0,9512.0,10496.0,3580.0,0.0
23.209,9.420,37.357,29.907,0.0,0.107,560115712.0,0.0,8406106.0,8399384.0,66447462400.0,55234560.0,4.73214025728e+11,1229332480.0,0.0,0.0,10419.0,11106.0,3885.0,0.0
20.815,10.443,39.270,29.363,0.0,0.107,560308224.0,110592.0,1082.0,22708.0,66585501696.0,55234560.0,4.73080451072e+11,1224867840.0,0.0,0.0,8443.0,10902.0,3865.0,2.0
21.175,9.531,23.504,45.683,0.0,0.107,502853632.0,0.0,8403618.0,8400516.0,66540548096.0,55234560.0,4.73154093056e+11,1196179456.0,0.0,0.0,8701.0,9067.0,2952.0,0.0
16.786,8.824,28.013,46.306,0.0,0.072,560500736.0,36864.0,8404236.0,8423072.0,66609963008.0,55242752.0,4.73077080064e+11,1203769344.0,0.0,0.0,7822.0,9341.0,3465.0,4.0
23.104,8.798,31.581,36.373,0.0,0.143,556945408.0,12288.0,8404470.0,8401216.0,66687741952.0,55250944.0,4.72951427072e+11,1251635200.0,0.0,0.0,23413.0,11521.0,3988.0,2.0
19.519,9.724,32.149,38.536,0.0,0.072,559693824.0,0.0,870.0,22576.0,66557300736.0,55250944.0,4.7313545216e+11,1198051328.0,0.0,0.0,9098.0,10268.0,3773.0,0.0
21.275,10.136,22.314,46.132,0.0,0.143,559861760.0,28672.0,8402244.0,8400334.0,66628378624.0,55250944.0,4.73064300544e+11,1198125056.0,0.0,0.0,12459.0,10764.0,3701.0,7.0
20.215,8.602,32.007,39.176,0.0,0.0,557150208.0,0.0,8404110.0,8400130.0,66613932032.0,55250944.0,4.73066663936e+11,1210208256.0,0.0,0.0,9348.0,11096.0,3944.0,0.0
18.739,8.778,31.207,41.096,0.0,0.179,557625344.0,16384.0,8404126.0,8399740.0,66643554304.0,55259136.0,4.73051209728e+11,1196032000.0,0.0,0.0,9723.0,11237.0,4112.0,2.0
17.645,9.699,36.364,36.149,0.0,0.143,557953024.0,0.0,840.0,22492.0,66824019968.0,55259136.0,4.72855506944e+11,1211269120.0,0.0,0.0,9054.0,11147.0,4182.0,0.0
23.915,12.657,32.449,30.871,0.0,0.108,558809088.0,36864.0,1444.0,22684.0,66720133120.0,55267328.0,4.7167019008e+11,2500464640.0,0.0,0.0,10647.0,12000.0,4314.0,3.0
18.452,10.928,24.149,46.256,0.0,0.215,559616000.0,12288.0,8405202.0,8398280.0,66723069952.0,55267328.0,4.72230322176e+11,1937395712.0,0.0,0.0,8709.0,10444.0,3875.0,1.0
19.721,9.664,33.572,36.901,0.0,0.143,558952448.0,0.0,8404160.0,8401004.0,66751680512.0,55267328.0,4.72788217856e+11,1350889472.0,0.0,0.0,9847.0,11503.0,4144.0,0.0
18.234,8.471,37.294,35.966,0.0,0.036,559038464.0,32768.0,8403004.0,8399228.0,66725691392.0,55279616.0,4.72952098816e+11,1212985344.0,0.0,0.0,9765.0,10731.0,3901.0,3.0
13.498,7.411,27.569,51.343,0.0,0.179,558022656.0,0.0,1052.0,22640.0,66716352512.0,55279616.0,4.72926605312e+11,1247817728.0,0.0,0.0,7764.0,9449.0,3617.0,0.0
20.811,10.011,36.563,32.472,0.0,0.144,558608384.0,28672.0,8405604.0,8398620.0,66771021824.0,55287808.0,4.72887934976e+11,1231810560.0,0.0,0.0,16118.0,11776.0,4246.0,3.0
18.918,9.172,32.282,39.484,0.0,0.143,559505408.0,8192.0,840.0,22524.0,66638958592.0,55287808.0,4.73013436416e+11,1238372352.0,0.0,0.0,8861.0,10707.0,3894.0,1.0
19.334,8.378,27.139,45.005,0.0,0.143,558800896.0,0.0,8401668.0,8398248.0,66594791424.0,55287808.0,4.73084342272e+11,1211633664.0,0.0,0.0,10455.0,10558.0,3762.0,0.0
20.573,10.932,30.753,37.706,0.0,0.036,558415872.0,32768.0,8405796.0,8400366.0,66694467584.0,55291904.0,4.72918134784e+11,1278160896.0,0.0,0.0,12218.0,11009.0,3835.0,3.0
20.745,9.316,35.185,34.719,0.0,0.036,559067136.0,0.0,780.0,22524.0,66590932992.0,55291904.0,4.73071710208e+11,1228120064.0,0.0,0.0,10907.0,11699.0,4052.0,0.0
13.095,8.515,27.657,50.555,0.0,0.179,556683264.0,20480.0,8404746.0,8399568.0,66635550720.0,55291904.0,4.7170760704e+11,2547605504.0,0.0,0.0,7758.0,9191.0,3448.0,4.0
19.943,8.772,23.344,47.762,0.0,0.179,558567424.0,12288.0,8405664.0,8401174.0,66708905984.0,55300096.0,4.72267333632e+11,1914515456.0,0.0,0.0,9363.0,11129.0,3916.0,2.0
22.071,9.393,31.821,36.500,0.0,0.214,559439872.0,0.0,1142.0,22616.0,66534965248.0,55300096.0,4.72820088832e+11,1535700992.0,0.0,0.0,9288.0,11373.0,4022.0,0.0
18.312,8.047,29.328,43.813,0.0,0.501,558534656.0,32768.0,16811128.0,16780766.0,66565685248.0,55308288.0,4.73094316032e+11,1230745600.0,0.0,0.0,9429.0,10362.0,3601.0,3.0
14.695,7.025,32.760,45.376,0.0,0.143,558145536.0,0.0,1002.0,22540.0,66642956288.0,55308288.0,4.7304523776e+11,1202552832.0,0.0,0.0,7917.0,9549.0,3572.0,0.0
18.515,7.750,37.567,35.989,0.0,0.179,558112768.0,0.0,8405406.0,8401168.0,66751225856.0,55308288.0,4.72938201088e+11,1201319936.0,0.0,0.0,9547.0,11482.0,4132.0,0.0
16.583,8.506,37.420,37.312,0.0,0.179,555507712.0,0.0,259.0,14352.0,66825510912.0,55308288.0,4.728628224e+11,1202413568.0,0.0,0.0,9628.0,10259.0,3773.0,0.0
22.612,11.914,36.100,29.267,0.0,0.107,558092288.0,49152.0,8403504.0,8370676.0,66790170624.0,55316480.0,4.72869593088e+11,1230974976.0,0.0,0.0,10667.0,11857.0,4134.0,2.0
20.385,12.651,30.399,36.386,0.0,0.178,557801472.0,16384.0,60.0,1414.0,66703994880.0,55324672.0,4.71919960064e+11,2266775552.0,0.0,0.0,10985.0,11263.0,4051.0,2.0
27.048,11.843,23.649,37.281,0.0,0.179,558940160.0,0.0,8394462.0,8369724.0,66587283456.0,55324672.0,4.72478134272e+11,1825312768.0,0.0,0.0,13573.0,11181.0,3784.0,0.0
21.083,12.083,26.246,40.552,0.0,0.036,558993408.0,0.0,8394456.0,8372656.0,66651095040.0,55324672.0,4.73039192064e+11,1200443392.0,0.0,0.0,8785.0,10277.0,3648.0,0.0
19.813,10.302,35.032,34.709,0.0,0.144,557670400.0,0.0,8395432.0,8378436.0,66640846848.0,55324672.0,4.7292071936e+11,1329164288.0,0.0,0.0,9494.0,10998.0,3988.0,0.0
22.063,10.745,28.868,38.181,0.0,0.143,557461504.0,0.0,212.0,132.0,66646024192.0,55324672.0,4.73040044032e+11,1204662272.0,0.0,0.0,10046.0,11839.0,4137.0,0.0
20.753,11.219,34.265,33.584,0.0,0.179,557625344.0,28672.0,8399656.0,8378238.0,66577534976.0,55341056.0,4.73108074496e+11,1205104640.0,0.0,0.0,9922.0,11430.0,4010.0,4.0
22.820,12.774,28.131,36.168,0.0,0.108,558215168.0,0.0,60.0,0.0,66614493184.0,55341056.0,4.73039495168e+11,1236725760.0,0.0,0.0,9757.0,11087.0,3926.0,0.0
24.201,11.885,20.108,43.734,0.0,0.072,558047232.0,0.0,8403738.0,8377408.0,66576023552.0,55341056.0,4.73080635392e+11,1234055168.0,0.0,0.0,10233.0,10837.0,3650.0,0.0
25.572,12.983,21.209,40.057,0.0,0.179,552878080.0,114688.0,8402574.0,8375928.0,66503348224.0,55341056.0,4.7241025536e+11,1977110528.0,0.0,0.0,10390.0,11484.0,3801.0,2.0
22.329,12.969,22.508,42.086,0.0,0.107,558202880.0,0.0,0.0,0.0,66572435456.0,55341056.0,4.729667584e+11,1351520256.0,0.0,0.0,9453.0,10284.0,3587.0,0.0
25.232,13.474,19.335,41.744,0.0,0.214,496697344.0,36864.0,8403162.0,8378502.0,66605953024.0,55353344.0,4.73091383296e+11,1193365504.0,0.0,0.0,8529.0,9802.0,3074.0,4.0
24.705,12.442,16.875,45.906,0.0,0.072,560001024.0,12288.0,8404488.0,8378436.0,66560688128.0,55361536.0,4.7311435776e+11,1215647744.0,0.0,0.0,10731.0,11292.0,3865.0,2.0
25.420,14.158,21.416,38.827,0.0,0.179,559697920.0,0.0,200.0,0.0,66569822208.0,55361536.0,4.73096183808e+11,1224687616.0,0.0,0.0,9575.0,11991.0,4197.0,0.0
25.572,14.199,36.195,23.927,0.0,0.107,516517888.0,28672.0,8401656.0,8375004.0,66783739904.0,55361536.0,4.72894963712e+11,1211990016.0,0.0,0.0,8684.0,11071.0,3690.0,7.0
21.508,13.076,17.935,47.231,0.0,0.250,560078848.0,0.0,60.0,0.0,66688339968.0,55361536.0,4.72962412544e+11,1239941120.0,0.0,0.0,8605.0,10104.0,3549.0,0.0
26.359,13.913,26.967,32.690,0.0,0.072,554856448.0,16384.0,16807536.0,16757664.0,66759352320.0,55369728.0,4.72941477888e+11,1189855232.0,0.0,0.0,17571.0,10910.0,3589.0,2.0
25.761,12.325,27.374,34.360,0.0,0.179,557826048.0,0.0,60.0,1414.0,66880704512.0,55369728.0,4.72749817856e+11,1260163072.0,0.0,0.0,9517.0,11520.0,4009.0,0.0
18.468,10.737,33.822,36.793,0.0,0.179,557649920.0,36864.0,8402244.0,8378304.0,66858139648.0,55377920.0,4.72805076992e+11,1227460608.0,0.0,0.0,9069.0,10127.0,3696.0,3.0
21.748,12.469,31.817,33.859,0.0,0.107,557207552.0,8192.0,272.0,132.0,67168088064.0,55377920.0,4.72527818752e+11,1194770432.0,0.0,0.0,9956.0,11651.0,4322.0,1.0
28.700,14.152,38.111,18.858,0.0,0.180,498671616.0,0.0,60.0,0.0,67431051264.0,55377920.0,4.72106029056e+11,1353596928.0,0.0,0.0,45340.0,11851.0,3865.0,0.0
19.198,11.855,23.317,45.523,0.0,0.107,558518272.0,32768.0,8401848.0,8375928.0,66706141184.0,55386112.0,4.72665366528e+11,1519161344.0,0.0,0.0,13760.0,9275.0,3299.0,3.0
21.789,11.735,33.488,32.880,0.0,0.107,557895680.0,0.0,8403108.0,8377182.0,66741329920.0,55386112.0,4.72952467456e+11,1196871680.0,0.0,0.0,9817.0,11195.0,3916.0,0.0
24.069,11.748,36.784,27.256,0.0,0.143,550301696.0,28672.0,60.0,0.0,66914738176.0,55394304.0,4.7273619456e+11,1239728128.0,0.0,0.0,9613.0,11417.0,4014.0,3.0
21.587,12.294,32.809,33.131,0.0,0.179,557973504.0,8192.0,8402910.0,8377644.0,66757898240.0,55394304.0,4.72890957824e+11,1241804800.0,0.0,0.0,9589.0,10966.0,3946.0,1.0
22.991,12.984,28.013,35.940,0.0,0.072,557527040.0,0.0,60.0,0.0,66684936192.0,55390208.0,4.71353622528e+11,2852106240.0,0.0,0.0,9647.0,11622.0,3910.0,0.0
22.373,12.759,38.242,26.412,0.0,0.214,439136256.0,28672.0,8403042.0,8377908.0,66667982848.0,55398400.0,4.71795126272e+11,2427547648.0,0.0,0.0,8410.0,9152.0,2899.0,2.0
22.425,11.946,22.532,42.883,0.0,0.215,557977600.0,0.0,8404224.0,8378106.0,66684010496.0,55398400.0,4.72351137792e+11,1855508480.0,0.0,0.0,9597.0,10470.0,3626.0,0.0
23.915,10.757,25.708,39.369,0.0,0.251,557645824.0,53248.0,8404606.0,8376390.0,66738921472.0,55398400.0,4.72911519744e+11,1240215552.0,0.0,0.0,9923.0,11159.0,3848.0,13.0
21.691,11.666,24.188,42.240,0.0,0.214,558649344.0,12288.0,259.0,0.0,66833403904.0,55402496.0,4.72834543616e+11,1222705152.0,0.0,0.0,9240.0,9906.0,3404.0,2.0
23.924,12.410,19.261,44.189,0.0,0.215,557735936.0,0.0,8404428.0,8376192.0,66685632512.0,55410688.0,4.72905314304e+11,1299697664.0,0.0,0.0,10200.0,11360.0,3793.0,0.0
17.413,10.211,29.953,42.315,0.0,0.107,558120960.0,16384.0,8402904.0,8376126.0,66654216192.0,55414784.0,4.73000951808e+11,1235472384.0,0.0,0.0,8216.0,10088.0,3614.0,2.0
21.868,11.883,33.644,32.462,0.0,0.143,557813760.0,0.0,8403570.0,8378040.0,66759409664.0,55414784.0,4.72896651264e+11,1234579456.0,0.0,0.0,11869.0,11810.0,4137.0,0.0
20.337,11.514,37.195,30.846,0.0,0.108,556961792.0,0.0,120.0,0.0,66985693184.0,55414784.0,4.72702529536e+11,1202417664.0,0.0,0.0,10248.0,11613.0,4292.0,0.0
20.655,11.191,44.225,23.893,0.0,0.036,556421120.0,0.0,8405220.0,8375928.0,66925109248.0,55414784.0,4.7090630656e+11,3059224576.0,0.0,0.0,10889.0,11536.0,4139.0,0.0
22.569,9.042,36.778,31.503,0.0,0.108,555995136.0,12288.0,212.0,1546.0,66875453440.0,55422976.0,4.71464112128e+11,2551066624.0,0.0,0.0,18065.0,11111.0,3866.0,2.0
15.654,7.577,30.629,46.104,0.0,0.036,557326336.0,16384.0,8404804.0,8376720.0,66798542848.0,55431168.0,4.72022544384e+11,2069536768.0,0.0,0.0,7638.0,9139.0,3392.0,2.0
22.016,9.614,25.840,42.280,0.0,0.250,556806144.0,0.0,8403954.0,8378148.0,66715631616.0,55431168.0,4.72576462848e+11,1598529536.0,0.0,0.0,9187.0,10641.0,3745.0,0.0
20.380,9.670,24.212,45.666,0.0,0.072,559325184.0,0.0,8402646.0,8376522.0,66670088192.0,55431168.0,4.72994086912e+11,1226448896.0,0.0,0.0,9223.0,10561.0,3731.0,0.0
17.013,8.703,32.020,42.192,0.0,0.072,558108672.0,0.0,212.0,192.0,66765979648.0,55431168.0,4.72886398976e+11,1238245376.0,0.0,0.0,8027.0,9793.0,3578.0,0.0
24.436,10.319,46.793,18.416,0.0,0.036,555802624.0,0.0,60.0,60.0,66726625280.0,55431168.0,4.72947830784e+11,1216167936.0,0.0,0.0,9587.0,12256.0,4272.0,0.0
18.459,9.821,28.244,43.477,0.0,0.0,559038464.0,28672.0,8402706.0,8376852.0,66750840832.0,55443456.0,4.72846942208e+11,1292828672.0,0.0,0.0,8001.0,9605.0,3398.0,4.0
23.030,10.566,23.173,43.159,0.0,0.072,558014464.0,0.0,8403768.0,8376126.0,66711830528.0,55443456.0,4.72940765184e+11,1238016000.0,0.0,0.0,9300.0,10862.0,3689.0,0.0
22.597,10.366,27.582,39.383,0.0,0.072,558063616.0,0.0,8405492.0,8373156.0,66614243328.0,55443456.0,4.72752029696e+11,1524338688.0,0.0,0.0,9743.0,11357.0,3914.0,0.0
20.057,9.241,27.650,43.016,0.0,0.036,557740032.0,114688.0,8404758.0,8377314.0,66642202624.0,55447552.0,4.73017135104e+11,1231269888.0,0.0,0.0,9138.0,10327.0,3728.0,2.0
22.278,9.814,28.761,38.968,0.0,0.179,557580288.0,0.0,760.0,720.0,66594570240.0,55447552.0,4.73009074176e+11,1286963200.0,0.0,0.0,9862.0,11631.0,4072.0,0.0
18.289,9.771,17.502,54.259,0.0,0.179,558931968.0,36864.0,8403002.0,8377122.0,66623295488.0,55455744.0,4.71987757056e+11,2279546880.0,0.0,0.0,7945.0,9309.0,3384.0,4.0
19.025,8.778,26.155,45.898,0.0,0.143,556703744.0,12288.0,8395776.0,8379228.0,66693804032.0,55463936.0,4.72222076928e+11,1974710272.0,0.0,0.0,9804.0,10946.0,3993.0,2.0
18.810,9.316,26.765,45.002,0.0,0.107,552230912.0,0.0,0.0,0.0,66927185920.0,55463936.0,4.72762617856e+11,1200787456.0,0.0,0.0,9860.0,12072.0,3736.0,0.0
18.889,8.781,41.900,30.358,0.0,0.072,555614208.0,40960.0,8394126.0,8375334.0,66895613952.0,55463936.0,4.72702201856e+11,1292775424.0,0.0,0.0,17921.0,13250.0,4062.0,9.0
14.953,7.297,43.781,33.896,0.0,0.072,553558016.0,0.0,8396554.0,8379426.0,66752712704.0,55463936.0,4.72813150208e+11,1324728320.0,0.0,0.0,12001.0,12003.0,3853.0,0.0
25.234,10.208,27.283,37.203,0.0,0.072,557760512.0,32768.0,60.0,0.0,66648768512.0,55476224.0,4.72966545408e+11,1275265024.0,0.0,0.0,11045.0,12634.0,3652.0,3.0
14.112,6.340,40.186,39.148,0.0,0.215,552607744.0,0.0,8395782.0,8377446.0,66821492736.0,55476224.0,4.72852836352e+11,1216249856.0,0.0,0.0,9296.0,11488.0,3719.0,0.0
19.943,10.760,34.792,34.433,0.0,0.072,557330432.0,36864.0,8395928.0,8377842.0,66689888256.0,55492608.0,4.72856948736e+11,1343725568.0,0.0,0.0,10668.0,13255.0,4169.0,3.0
18.869,10.132,28.571,42.177,0.0,0.251,557215744.0,0.0,0.0,0.0,66558795776.0,55496704.0,4.73071333376e+11,1260429312.0,0.0,0.0,10096.0,12965.0,4086.0,0.0
12.970,5.840,33.250,47.796,0.0,0.143,548417536.0,0.0,8404290.0,8376324.0,66560786432.0,55496704.0,4.7310012416e+11,1229647872.0,0.0,0.0,9213.0,11500.0,3640.0,0.0
22.401,12.076,27.581,37.478,0.0,0.464,557907968.0,110592.0,60.0,60.0,66817740800.0,55517184.0,4.72874758144e+11,1198039040.0,0.0,0.0,10262.0,13045.0,3964.0,9.0
20.359,9.838,30.772,38.923,0.0,0.108,556310528.0,0.0,8404336.0,8376324.0,66632900608.0,55521280.0,4.71147687936e+11,3109945344.0,0.0,0.0,10910.0,12978.0,3941.0,0.0
17.432,10.187,25.574,46.628,0.0,0.179,555065344.0,0.0,8402336.0,8376126.0,66617864192.0,55521280.0,4.71704047616e+11,2568622080.0,0.0,0.0,11681.0,11724.0,3658.0,0.0
23.521,11.582,27.370,37.206,0.0,0.321,558440448.0,8192.0,259.0,0.0,66768760832.0,55521280.0,4.72262680576e+11,1859092480.0,0.0,0.0,10894.0,13269.0,3844.0,1.0
17.306,8.527,35.722,38.338,0.0,0.107,554536960.0,0.0,8402514.0,8378502.0,67043835904.0,55521280.0,4.72642555904e+11,1204142080.0,0.0,0.0,9580.0,12197.0,3838.0,0.0
22.524,12.084,38.327,26.993,0.0,0.072,557551616.0,86016.0,60.0,0.0,66807623680.0,55537664.0,4.72709226496e+11,1373667328.0,0.0,0.0,10808.0,13396.0,4298.0,5.0
25.206,12.460,18.582,43.645,0.0,0.107,540635136.0,0.0,8402382.0,8375334.0,66707763200.0,55537664.0,4.72988639232e+11,1194115072.0,0.0,0.0,10243.0,12084.0,3401.0,0.0
21.441,12.047,26.748,39.584,0.0,0.179,559632384.0,61440.0,8403102.0,8377512.0,66793746432.0,55537664.0,4.71290421248e+11,2806349824.0,0.0,0.0,10891.0,12973.0,3963.0,15.0
21.881,10.762,22.560,44.512,0.0,0.286,558772224.0,0.0,0.0,0.0,66689011712.0,55537664.0,4.7185391616e+11,2347589632.0,0.0,0.0,11897.0,13007.0,4025.0,0.0
